ID	Target	Tweet	Stance	Date	Origin
998777964266311680	santafestrong;santafehighschool	SantaFeHighSchool GunReformNowhttps   	AGAINST	2018-05-22 00:09:57	#SantaFeHighSchool #GunReformNowhttps://twitter.com/CBSNews/status/998772452535697408 …
998774732114792448	santafestrong;santafehighschool	SantaFeStrong PrayforSantaFe  	AGAINST	2018-05-21 23:57:07	#SantaFeStrong #PrayforSantaFe   @curlss_mb @zefeanunezpic.twitter.com/J5UFL81iKT
998772562044817408	santafestrong;santafehighschool	I DON_T THINK THAT THE CRAZY TERRORISTS THAT SUPPORT YOUR CRIMINAL ORGANIZATION HAVE ANY EDUCATION OR MORALS  IS SO OBVIOUS THAT WE NEED GunControlNow SO FUCK YOU    FuckNRA NRABloodMoney NoMoreGunsPeriod SantaFeShooting NeverAgain VoteThemOut VoteBeto	NONE	2018-05-21 23:48:29	I DON'T THINK THAT THE CRAZY TERRORISTS THAT SUPPORT YOUR  CRIMINAL ORGANIZATION HAVE ANY  EDUCATION OR MORALS ,IS SO OBVIOUS THAT WE NEED  #GunControlNow SO FUCK YOU !! @NRA #FuckNRA  #NRABloodMoney #NoMoreGunsPeriod  #SantaFeShooting #NeverAgain #VoteThemOut #VoteBeto #Resistpic.twitter.com/LzDUZWsF9a
998769521786867718	santafestrong;santafehighschool	SantaFeHighSchool	AGAINST	2018-05-21 23:36:24	#SantaFeHighSchool https://twitter.com/Dirt95123727/status/998769274549342208 …
998767843666743297	santafestrong;santafehighschool	SantaFeStrong	AGAINST	2018-05-21 23:29:44	#SantaFeStrong #GunControlpic.twitter.com/VuxXiCdzBb
998765327977762822	santafestrong;santafehighschool	SantaFe SantaFeStrong	AGAINST	2018-05-21 23:19:45	#SantaFe #SantaFeStrong pic.twitter.com/0upjJwiovO
998764551280758786	santafestrong;santafehighschool	SantaFeStrong	AGAINST	2018-05-21 23:16:39	#SantaFeStrong  pic.twitter.com/PYLMnWVjzp
998763762936172551	santafestrong;santafehighschool	ProtectOurChildren PrayForSantaFe SantaFe SantaFeHighSchool Texas NoMoreGuns	AGAINST	2018-05-21 23:13:31	  #ProtectOurChildren #PrayForSantaFe #SantaFe #SantaFeHighSchool #Texas #NoMoreGuns #StopTheViolencepic.twitter.com/MY8MoHR0Y5
998763634598727681	santafestrong;santafehighschool	In Miami Beach NeverAgain SantaFeHighSchool U	AGAINST	2018-05-21 23:13:01	In Miami Beach #NeverAgain #SantaFeHighSchool pic.twitter.com/0TUq3E5S7U
998762812532035585	santafestrong;santafehighschool	SantaFeStrong SantaFeHighSchool	AGAINST	2018-05-21 23:09:45	#SantaFeStrong #SantaFeHighSchool pic.twitter.com/xxXztRklHh
998760918602469377	santafestrong;santafehighschool	SantaFeStrong TexasStronghttps   	AGAINST	2018-05-21 23:02:13	@YahooNews @GMA @realDonaldTrump @AP @NewYorker @YahooNews @CNN #SantaFeStrong #TexasStronghttps://twitter.com/sheriffed_hcso/status/998715700129796097 …
998758942359609348	santafestrong;santafehighschool	NeverAgain MarchforOurLives StudentsStandup KnowYourRights TheResistance BoycottNRA StudentsDemandAction BlackLivesMatter Ferguson Missouri FlintKids WhatIf SantafeHighschool SantaFeStrong	AGAINST	2018-05-21 22:54:22	#NeverAgain #MarchforOurLives #StudentsStandup #KnowYourRights #TheResistance #BoycottNRA #StudentsDemandAction #BlackLivesMatter #Ferguson #Missouri #FlintKids #WhatIf #SantafeHighschool #SantaFeStrong pic.twitter.com/5GqkmJu3Xn
998758752764473344	santafestrong;santafehighschool	JusticeForMuslims SabikaSheikh SantaFeStrong HoustonStrong Ramadanhttps   	AGAINST	2018-05-21 22:53:37	#JusticeForMuslims #SabikaSheikh #SantaFeStrong #HoustonStrong #Ramadanhttps://amp.cnn.com/cnn/2018/05/20/asia/santa-fe-high-school-pakistan/index.html?__twitter_impression=true …
998757170928857088	santafestrong;santafehighschool	SantaFeSchoolShooting SantaFeStrong Enough GunControlNow	AGAINST	2018-05-21 22:47:20	#SantaFeSchoolShooting #SantaFeStrong #Enough #GunControlNow
998751002131132417	santafestrong;santafehighschool	ENOUGH IS ENOUGH ProtectOurChildren PrayForSantaFe SantaFe SantaFeHighSchool Texas D	AGAINST	2018-05-21 22:22:49	ENOUGH IS ENOUGH#ProtectOurChildren #PrayForSantaFe #SantaFe #SantaFeHighSchool #Texas #NoMoreGunspic.twitter.com/K6TUPDrOgD
998750770009866240	santafestrong;santafehighschool	SantaFeStrong	AGAINST	2018-05-21 22:21:54	#SantaFeStrong pic.twitter.com/pGUQ9EfF66
