ID	Target	Tweet	Stance	Date	Origin
998962531476492293	santafestrong;santafehighschool	Was strt es mich  ich kenne keine der Opfer  SantaFe SantaFeSchoolShooting SantaFeStrong NRA Waffenlobby Waffen Guns GunControl gunviolence USA Texas Florida 8	FAVOR	2018-05-22 12:23:21	Was stört es mich, ich kenne keine der Opfer:http://blog.nz-online.de/peltner/2018/05/22/immer-wieder-bumm-bumm/ …  #SantaFe  #SantaFeSchoolShooting #SantaFeStrong #NRA @realDonaldTrump  #Waffenlobby #Waffen #Guns #GunControl #gunviolence #USA #Texas #Florida  #Parklandpic.twitter.com/HVrxgLm2H8
998962433094893568	santafestrong;santafehighschool	Was strt es mich  ich kenne keine der Opfer  SantaFe SantaFeSchoolShooting SantaFeStrong NRA Waffenlobby Waffen Guns GunControl gunviolence USA Texas Florida	AGAINST	2018-05-22 12:22:58	Was stört es mich, ich kenne keine der Opfer:http://blog.nz-online.de/peltner/2018/05/22/immer-wieder-bumm-bumm/ …  #SantaFe #SantaFeSchoolShooting #SantaFeStrong #NRA @realDonaldTrump #Waffenlobby #Waffen #Guns #GunControl #gunviolence #USA #Texas #Florida #Parklandpic.twitter.com/0xh1c0ZBNE
998952923014094849	santafestrong;santafehighschool	SantaFeStrong 9	AGAINST	2018-05-22 11:45:11	#SantaFeStrong #PrayersForSantaFepic.twitter.com/cdr7vYu0w9
998948179189157888	santafestrong;santafehighschool	Episode 31  Are We Black Enough  from TheGoddamnFools Podcast ThisIsAmerica RoyalWedding catfish SantaFeHighSchool guncontrol Homeland Atlanta blackish billions TheAmericans dearwhitepeople 13reasonswhy westworld gameofthroneshttps   	AGAINST	2018-05-22 11:26:20	“Episode 31: Are We Black Enough?” from #TheGoddamnFools #Podcast #ThisIsAmerica #RoyalWedding #catfish #SantaFeHighSchool #guncontrol #Homeland #Atlanta #blackish #billions #TheAmericans #dearwhitepeople #13reasonswhy #westworld #gameofthroneshttps://itunes.apple.com/us/podcast/episode-31-are-we-black-enough/id1298930961?i=1000411997089&mt=2 …
998939510774824960	santafestrong;santafehighschool	Praying for Santa Fe  santafestrong	AGAINST	2018-05-22 10:51:53	Praying for Santa Fe. #santafestrong https://www.instagram.com/p/BjFW8r7nWEN/?utm_source=ig_twitter_share&igshid=18l838i4kj4sv …
998938756882272257	santafestrong;santafehighschool	FalseFlag Falseflags ParklandShooting SantaFeSchoolShooting maga SantaFeStrong ParklandStrong nikolascruz DimitriosPagourtzis Qanon cbts thestorm JFK jfkfiles jfkassassination cia 2a deepstate gunrights DeepStateCabal nra 2ADefenders	AGAINST	2018-05-22 10:48:53	#FalseFlag #Falseflags #ParklandShooting #SantaFeSchoolShooting #maga #SantaFeStrong #ParklandStrong #nikolascruz #DimitriosPagourtzis #Qanon #cbts #thestorm #JFK #jfkfiles #jfkassassination #cia #2a #deepstate #gunrights #DeepStateCabal #nra #2ADefenders https://youtu.be/ioLWT7-uc_Y 
998929070380367872	santafestrong;santafehighschool	Update   May 22  2018  7 08 PDT  SANTAFEHIGHSCHOOLSHOOTING SANTAFEHIGHSCHOOL SANTASHOOTING	AGAINST	2018-05-22 10:10:24	Update: @JESICAktla (May 22, 2018; 7:08 PDT) #SANTAFEHIGHSCHOOLSHOOTING #SANTAFEHIGHSCHOOL #SANTASHOOTING
998918500965015554	santafestrong;santafehighschool	Schiesserei an SantaFeHighSchool   Auch 17 jhriger Methodist unter den Opfern  Wir trauern mit allen Familien 	FAVOR	2018-05-22 09:28:24	Schiesserei an #SantaFeHighSchool : Auch 17-jähriger #Methodist unter den Opfern. Wir trauern mit allen Familien. https://bit.ly/2x3709g  @UMNS @UMCommunication
998910206728921088	santafestrong;santafehighschool	Quisiera que siempre lo recordaran  no como una vctima  sino como mi hermano  su amigo  como un hroe    Simplemente como un nio  que parti de esta vida muy pronto  via ChrisStone SantaFeHighSchool	FAVOR	2018-05-22 08:55:26	"“Quisiera que siempre lo recordaran, no como una víctima, sino como mi hermano, su amigo, como un héroe... Simplemente como un niño, que partió de esta vida muy pronto""  http://uni.vi/16CN1015cde  via @uninoticias @arantxaloizaga #ChrisStone #SantaFeHighSchool"
998887483805962246	santafestrong;santafehighschool	sosSafeOnScene 2A NRA EndGunViolence gunRights sensibleSolution neverAgain everytown gunControl momsDemand SantaFeStrong MarchForOurLives enough BlackLivesMatter wellRegulatedMilitia MSDStrong USAoverNRA gunlife freedom guns personalprotection	AGAINST	2018-05-22 07:25:09	#sosSafeOnScene #2A #NRA #EndGunViolence #gunRights #sensibleSolution #neverAgain #everytown #gunControl #momsDemand #SantaFeStrong #MarchForOurLives #enough #BlackLivesMatter #wellRegulatedMilitia #MSDStrong #USAoverNRA #gunlife #freedom #guns #personalprotection #donttreadonmepic.twitter.com/o9BIt70ERA
998882311746793475	santafestrong;santafehighschool	Clay Horn   l_hpital  survivant de la fusillade  la Santa Fe High School au Texas  SantaFeHighSchoolShooting SantaFeSchoolShooting SantaFeHighSchool	FAVOR	2018-05-22 07:04:36	Clay Horn, à l'hôpital, survivant de la fusillade à la Santa Fe High School au Texas. #SantaFeHighSchoolShooting #SantaFeSchoolShooting #SantaFeHighSchool  pic.twitter.com/LGQPLO4ArK
998870099120533504	santafestrong;santafehighschool	The latest The Randy Hulsey Daily  cybersecurity santafeshooting	AGAINST	2018-05-22 06:16:04	The latest The Randy Hulsey Daily! https://paper.li/RandyHulsey?edition_id=21b0c810-5da9-11e8-8124-0cc47a0d1605 … #cybersecurity #santafeshooting
998858737485074432	santafestrong;santafehighschool	santafetexas santafehighschool prayersforsantafehttp   	AGAINST	2018-05-22 05:30:55	#santafetexas #santafehighschool #prayersforsantafehttp://youtu.be/J_7rDFxGmcw?a 
998848715954716672	santafestrong;santafehighschool	        9            america pakistan SantaFeShooting   	AGAINST	2018-05-22 04:51:06	سبیکا شیخ کی نمازِ جنازہ بدھ کی صبح 9 بجے حکیم سعید گراؤنڈ گلشن اقبال میں ادا کی جائے گی #america #pakistan #SantaFeShooting مزید پڑھیں: http://dawnnews.tv/news/1079067/ 
998848512354934784	santafestrong;santafehighschool	             4     america pakistan SantaFeShooting   	AGAINST	2018-05-22 04:50:17	سبیکا کے اہل خانہ نے بتایا کہ سبیکا کا جسد خاکی کل صبح 4 بجے کراچی پہنچے گا۔ #america #pakistan #SantaFeShooting مزید پڑھیں: http://dawnnews.tv/news/1079067/ 
998848358377771008	santafestrong;santafehighschool	             america pakistan SantaFeShooting   	NONE	2018-05-22 04:49:40	سبیکا شیخ کی نماز جنازہ کل صبح کراچی میں ادا کی جائے گی  #america #pakistan #SantaFeShooting مزید پڑھیں: https://www.dawnnews.tv/news/1079067/ 
998795920119607296	santafestrong;santafehighschool	gunreformnow campaignagainstassaultweapons EndGunViolence MarchForOurLives NeverAgain VotethemOut WHATIF Enough Weaponsofwar NoRA NoNRAMoney SantaFeShooting HonorWithAction MarchForOurLives ParklandStrong SandyHookStrong SmartGunLaws NotOneMore	NONE	2018-05-22 01:21:18	#gunreformnow #campaignagainstassaultweapons #EndGunViolence #MarchForOurLives #NeverAgain #VotethemOut #WHATIF #Enough #Weaponsofwar #NoRA #NoNRAMoney #SantaFeShooting #HonorWithAction #MarchForOurLives #ParklandStrong #SandyHookStrong #SmartGunLaws #NotOneMore #gunsensenowpic.twitter.com/BKYkTfXPvv
998790312142168064	santafestrong;santafehighschool	ThisIsAmercia America merica Trumpville ThoughtsAndPrayers UnitedStates GunReformNow SantaFeShooting GunControl GunReform GunContolNow EnoughIsEnough IfIDieInASchoolShooting gunviolence gunviolenceprevention helpus ChildrenUnderAttack SchoolShootings Murderhttps   	AGAINST	2018-05-22 00:59:01	#ThisIsAmercia #America #merica #Trumpville #ThoughtsAndPrayers #UnitedStates #GunReformNow #SantaFeShooting #GunControl #GunReform #GunContolNow #EnoughIsEnough #IfIDieInASchoolShooting #gunviolence #gunviolenceprevention #helpus #ChildrenUnderAttack #SchoolShootings #Murderhttps://twitter.com/jimcarrey/status/998585686570680320 …
998766667248357376	santafestrong;santafehighschool	sosSafeOnScene 2A NRA EndGunViolence gunRights sensibleSolution neverAgain everytown gunControl momsDemand SantaFeStrong MarchForOurLives enough BlackLivesMatter wellRegulatedMilitia MSDStrong USAoverNRA gunlife freedom guns personalprotection	AGAINST	2018-05-21 23:25:04	#sosSafeOnScene #2A #NRA #EndGunViolence #gunRights #sensibleSolution #neverAgain #everytown #gunControl #momsDemand #SantaFeStrong #MarchForOurLives #enough #BlackLivesMatter #wellRegulatedMilitia #MSDStrong #USAoverNRA #gunlife #freedom #guns #personalprotection #donttreadonmepic.twitter.com/6IEEJu8mhx
998757479348568064	santafestrong;santafehighschool	UPDATE 30 000 IMPRESSION FROM THE WHOLE FOR SantaFeHighSchool   	AGAINST	2018-05-21 22:48:33	UPDATE 30,000 IMPRESSION FROM THE WHOLE @WORLD FOR #SantaFeHighSchool  !!
998745490446569474	santafestrong;santafehighschool	  AS THE PRESIDENT OF THE NATIONAL TRENCHCOAT ASSOCIATION  I DEMAND YOU STAND AGAINST s LUDACRIS TRENCHCOAT BAND PROPOSAL    SantaFeShooting nra trenchcoatban	AGAINST	2018-05-21 22:00:55	@marilynmanson - AS THE PRESIDENT OF THE NATIONAL TRENCHCOAT ASSOCIATION, I DEMAND YOU STAND AGAINST @hughhewitt ‘s LUDACRIS TRENCHCOAT BAND PROPOSAL!!! #SantaFeShooting #nra #trenchcoatban
998745427188035584	santafestrong;santafehighschool	EnoughIsEnough SantaFeHighSchool schoolshooting	AGAINST	2018-05-21 22:00:40	#EnoughIsEnough #SantaFeHighSchool #schoolshooting #Parklandpic.twitter.com/07eTfX1DmB
998732513915916288	santafestrong;santafehighschool	whitegenocide Texe Marrs Jerry Barrett Podcast   Black Lives Dont MatterIn Israel Incendiary Radio with Robert Reyvolt 5 20 2018 jesuits SantaFeShooting RoyalWeddding	AGAINST	2018-05-21 21:09:21	#whitegenocide  Texe Marrs/Jerry Barrett Podcast - Black Lives Don’t Matter—In Israel  http://whoolisblog.blogspot.com.ar/2018/05/texe-marrsjerry-barrett-podcast-black.html …  Incendiary Radio with Robert Reyvolt 5/20/2018 #jesuits #SantaFeShooting #RoyalWeddding http://whoolisblog.blogspot.com.ar/2018/05/incendiary-radio-with-robert-reyvolt_21.html …
998718576386330624	santafestrong;santafehighschool	TEENS BE BOLD    SAFETY IS IN YOUR OWN LITTLE GRUBBY HANDS SAYS GRANDPA I AINT GOING BE AROUND TO SAVE YOU ASS    TAKE THE bullying BULLY BY THE HORNS   RE  shooter WOULD AGREE   SOS   SAVE OUR STUPID    DONT BE STUPID    RT 10x FOR SantaFeHighSchool	FAVOR	2018-05-21 20:13:58	#TEENS BE BOLD !! #SAFETY IS IN YOUR OWN LITTLE GRUBBY HANDS SAYS GRANDPA @SafetyMentalst  I AINT GOING BE AROUND TO SAVE YOU ASS !!  TAKE THE #bullying  #BULLY BY THE HORNS ! RE: #shooter  WOULD AGREE ! #SOS = SAVE OUR STUPID !! DONT BE STUPID !! #RT 10x FOR #SantaFeHighSchool
998716779554893824	santafestrong;santafehighschool	PUT TRIGGER LOCKS ON TONIGHT PARENTS    AND SWALLOW THE KEY   EAT BANANAS WHEN YOU NEED IT    HUMOR FOR SAFETY AND SECURITY WORKS   RT 10x SantaFeHighSchool VIA AND FEAR NOTHING BUT FEAR ITSELF  BE BOLD TEENS TAKE THE BULLYING BY THE HORNS   	FAVOR	2018-05-21 20:06:50	PUT TRIGGER LOCKS ON TONIGHT #PARENTS !! AND SWALLOW THE KEY ! EAT BANANAS WHEN YOU NEED IT !! #HUMOR FOR #SAFETY AND  #SECURITY WORKS !  #RT 10x  #SantaFeHighSchool  VIA @SafetyMentalst  AND FEAR NOTHING BUT FEAR ITSELF!  BE BOLD  #TEENS TAKE THE #BULLYING BY THE HORNS !!
998711520107286528	santafestrong;santafehighschool	Texas TexasShooting TexasSchoolShooting TexasStrong SantaFe SantaFeHighSchool SantaFeHighSchoolShooting SantaFeHigh SantaFeStrong gunsense GunReformNow GunControlNow gunviolence GunControl GunsUp GunSafety GunContolNever NRABloodMoney NRAKillsKids	AGAINST	2018-05-21 19:45:56	#Texas #TexasShooting #TexasSchoolShooting #TexasStrong #SantaFe #SantaFeHighSchool #SantaFeHighSchoolShooting #SantaFeHigh #SantaFeStrong #gunsense #GunReformNow #GunControlNow #gunviolence #GunControl #GunsUp #GunSafety #GunContolNever #NRABloodMoney #NRAKillsKids #NRArussiapic.twitter.com/QlY7pRolEy
998710627395874816	santafestrong;santafehighschool	santafestrong	AGAINST	2018-05-21 19:42:23	#santafestrong https://www.instagram.com/p/BjDu3ViBNywlS9rsLrOt6sag5XK9No54nWFPuQ0/?utm_source=ig_twitter_share&igshid=1k7fxsc2h48ai …
998704491225640962	santafestrong;santafehighschool	Tras acosarla por meses  la mat junto a otros nueve adolescentes en SantaFeHighSchool SantaFeShooting Santafehttps   D	AGAINST	2018-05-21 19:18:00	Tras acosarla por meses, la mató junto a otros nueve adolescentes en #SantaFeHighSchool  #SantaFeShooting #Santafehttps://goo.gl/ttSidW pic.twitter.com/767bgTfxBD
998692092217036800	santafestrong;santafehighschool	flagsathalfmast santafeshooting	AGAINST	2018-05-21 18:28:44	#flagsathalfmast #santafeshooting
998689988978950144	santafestrong;santafehighschool	SantaFe SantaFeSchoolShooting SantaFeShooting NeverAgainMSD neveragain schoolshooting SchoolShootings SchoolSafety parenting Violence GunReformNow GunReform GunReform psychology childpsychology MentalHealth StopTheMadness MondayMotivationhttps   	AGAINST	2018-05-21 18:20:22	#SantaFe #SantaFeSchoolShooting #SantaFeShooting #NeverAgainMSD #neveragain #schoolshooting #SchoolShootings #SchoolSafety #parenting #Violence #GunReformNow #GunReform #GunReform #psychology #childpsychology #MentalHealth #StopTheMadness #MondayMotivationhttps://www.psychologytoday.com/us/blog/the-baby-scientist/201801/violent-media-and-aggressive-behavior-in-children …
998689002583740416	santafestrong;santafehighschool	ATTENTION CBHS  WEAR GREEN AND YELLOW THIS THURSDAY 5 24 TO SHOW SUPPORT TO SANTA FE SantaFeStrong	AGAINST	2018-05-21 18:16:27	ATTENTION CBHS: WEAR GREEN AND YELLOW THIS THURSDAY 5/24 TO SHOW SUPPORT TO SANTA FE  #SantaFeStrong
998684431182368770	santafestrong;santafehighschool	neveragain santafestrong 1	AGAINST	2018-05-21 17:58:17	#neveragain #santafestrong pic.twitter.com/czbyZrlDe1
998680397193019392	santafestrong;santafehighschool	SantaFeStrong benefit  	AGAINST	2018-05-21 17:42:15	#SantaFeStrong #benefit @_CCCCpic.twitter.com/9mAq6eaw4K
998678323889885185	santafestrong;santafehighschool	QANON SANTAFESHOOTING DEEPSTATE CONSPIRACY VIDEO5 20 Q Trip Change   False Flags   Conspiracy Push   IG Report   FBI  Video 	AGAINST	2018-05-21 17:34:01	#QANON #SANTAFESHOOTING #DEEPSTATE #CONSPIRACY #VIDEO5.20 Q Trip Change | False Flags & Conspiracy Push | IG Report & FBI (Video) http://bit.ly/2KLmOPX pic.twitter.com/ClW5ocALka
998670869995098112	santafestrong;santafehighschool	SFISD teachers staff return Wednesday May 23  Students return May 29  SantaFeSchoolShooting SantaFeStrong SantaFeHighSchool	AGAINST	2018-05-21 17:04:24	SFISD teachers/staff return Wednesday May 23. Students return May 29.  @kprc2 #SantaFeSchoolShooting #SantaFeStrong #SantaFeHighSchool
998670118434422784	santafestrong;santafehighschool	schoolshooting SantaFeHighSchool	AGAINST	2018-05-21 17:01:25	#schoolshooting #SantaFeHighSchool https://twitter.com/JimCarrey/status/995727622221975552 …
998666551850078208	santafestrong;santafehighschool	Dear GOP MarchForOurLives GunReformNow GunControlNow GunReform SantaFeHighSchool Santafe MondayMotivation resist NRABloodMoney 9	AGAINST	2018-05-21 16:47:14	Dear GOP  #MarchForOurLives #GunReformNow #GunControlNow #GunReform #SantaFeHighSchool #Santafe #MondayMotivation #resist #NRABloodMoney #NRApic.twitter.com/qwM8tE41L9
998665081406795776	santafestrong;santafehighschool	Show up everyone  neveragain endgunviolence enoughisenough santafeshooting D	NONE	2018-05-21 16:41:24	Show up everyone!  #neveragain #endgunviolence #enoughisenough #santafeshooting pic.twitter.com/mh2Duh7GtD
998662410843045888	santafestrong;santafehighschool	guns guncontrol NRA Parkland SantaFeHighSchool GunControlNowhttps    via	AGAINST	2018-05-21 16:30:47	#guns #guncontrol #NRA #Parkland #SantaFeHighSchool #GunControlNowhttps://www.thecut.com/2018/05/what-can-i-do-about-gun-control.html?utm_source=tw&utm_medium=s3&utm_campaign=sharebutton-b … via @thecut
998658941402976257	santafestrong;santafehighschool	Tras acosarla por meses  la mat junto a otros nueve adolescentes en SantaFeHighSchool SantaFeShooting Santafehttps   	AGAINST	2018-05-21 16:17:00	Tras acosarla por meses, la mató junto a otros nueve adolescentes en #SantaFeHighSchool  #SantaFeShooting #Santafehttps://goo.gl/ttSidW pic.twitter.com/jN47ddSvpf
998657506913251328	santafestrong;santafehighschool	The latest The Doran Daily  txlege santafeshooting	NONE	2018-05-21 16:11:18	The latest The Doran Daily! https://paper.li/MarkWDoran/1354738276?edition_id=1d7aea30-5d33-11e8-8124-0cc47a0d1605 … #txlege #santafeshooting
998655676372176896	santafestrong;santafehighschool	Look at these locks  SantaFeHighSchool shootings massshootings schoolshootings guns NRA survival guncontrol crime murder activeshooter protection 2A mentalhealth mentalillness SantaFe	AGAINST	2018-05-21 16:04:02	Look at these locks: https://buff.ly/2rLFR4J     @CNN @abc7newsbayarea @FoxNews @MSNBC #SantaFeHighSchool #shootings #massshootings #schoolshootings #guns #NRA #survival #guncontrol #crime #murder #activeshooter #protection #2A #mentalhealth #mentalillness #SantaFe #Texaspic.twitter.com/qWwE517XzA
998653504309755904	santafestrong;santafehighschool	GunReformNow berniesanders resist TrumpTrain politics boycottnra Jesus nationalwalkout neveragain gunviolence theresistance enough whyicarry peopleoverprofit enoughisenough guncontrol guncontrolnow santafeshooting wisdomhttps   	NONE	2018-05-21 15:55:24	@realDonaldTrump @SenFeinstein  #GunReformNow #berniesanders  #resist #TrumpTrain  #politics #boycottnra #Jesus #nationalwalkout  #neveragain  #gunviolence #theresistance  #enough  #whyicarry #peopleoverprofit #enoughisenough #guncontrol #guncontrolnow #santafeshooting  #wisdomhttps://twitter.com/walkingbluesky/status/998652413341982723 …
998652705362071552	santafestrong;santafehighschool	Benjamin Slyngstad cartoon SantaFeShooting gunviolence  	NONE	2018-05-21 15:52:13	Benjamin Slyngstad  #cartoon #SantaFeShooting #gunviolence  @SlyngCartoonspic.twitter.com/ztwjxLNJhf
998652413341982723	santafestrong;santafehighschool	EVEN THE NRA RECOMMENDS LOCK BOXES AND TRIGGER LOCKS  Trump 2a NRA GunReformNow berniesanders resist tcot TrumpTrain gunviolence theresistance enough whyicarry enoughisenough guncontrol guncontrolnow santafeshooting	NONE	2018-05-21 15:51:04	EVEN THE NRA RECOMMENDS LOCK BOXES AND TRIGGER LOCKS.  #Trump #2a #NRA  #GunReformNow #berniesanders  #resist #tcot #TrumpTrain  #gunviolence #theresistance  #enough  #whyicarry #enoughisenough #guncontrol #guncontrolnow #santafeshooting  #massshootingpic.twitter.com/HrGizld9mS
998650797641666565	santafestrong;santafehighschool	Kevin Siers  Charlotte Observer  cartoon SantaFeShooting gunviolence  	NONE	2018-05-21 15:44:38	Kevin Siers (Charlotte Observer) #cartoon #SantaFeShooting #gunviolence  @KevinSierspic.twitter.com/DASpBCUsyi
998649680581005312	santafestrong;santafehighschool	Jim Morin  MorinToon Syndicate  cartoon SantaFeShooting gunviolence  	AGAINST	2018-05-21 15:40:12	Jim Morin (MorinToon Syndicate) #cartoon #SantaFeShooting #gunviolence  @MorinToonpic.twitter.com/oMjJogAjvW
998649605431717888	santafestrong;santafehighschool	The latest Latino Education Magazine  santafeshooting	FAVOR	2018-05-21 15:39:54	The latest Latino Education Magazine! https://paper.li/LatinoEdmag/1380656393?edition_id=197f20c0-5d0d-11e8-9031-0cc47a0d15fd … #santafeshooting
998648745972715522	santafestrong;santafehighschool	Schutter  17  danste voor schietpartij op Grieks festival DimitriosPagourtzis Texas SantaFe SantaFeHighSchool SantaFeHigh	AGAINST	2018-05-21 15:36:29	Schutter (17) danste voor schietpartij op Grieks festival https://www.telegraaf.nl/t/2063173/  @telegraaf #DimitriosPagourtzis #Texas #SantaFe #SantaFeHighSchool #SantaFeHigh
998646612401455104	santafestrong;santafehighschool	santafestrong	AGAINST	2018-05-21 15:28:01	#santafestrong  pic.twitter.com/CTdFT3gRzx
998645939895242757	santafestrong;santafehighschool	Fr die Getteten und die Verletzten von SantaFeHighSchool und fr alle  die um sie trauern und in Sorge sind  twomplet	AGAINST	2018-05-21 15:25:20	Für die Getöteten und die Verletzten von #SantaFeHighSchool und für alle, die um sie trauern und in Sorge sind. #twomplet
998642272441962496	santafestrong;santafehighschool	The latest The Elaine Garrison Daily  santafehighschool kilauea	AGAINST	2018-05-21 15:10:46	The latest The Elaine Garrison Daily! https://paper.li/laineywoo?edition_id=a9707810-5d2a-11e8-8cdf-0cc47a0d1609 … #santafehighschool #kilauea
998639366938472448	santafestrong;santafehighschool	RT BinksterD   comedy comedyshow ComedyBigLeague TrumpColluded TrumpCollusion TrumpCommittedTreason Trumpetboy FBResistance FBRParty NationalSchoolWalkout NRAIsATerroristOrganization ComplicitGOP MondayMotivation TrumpResign SantaFeStrong SantaFeShooting t	AGAINST	2018-05-21 14:59:13	RT BinksterD : #comedy #comedyshow #ComedyBigLeague #TrumpColluded #TrumpCollusion #TrumpCommittedTreason #Trumpetboy #FBResistance #FBRParty #NationalSchoolWalkout #NRAIsATerroristOrganization #ComplicitGOP #MondayMotivation #TrumpResign #SantaFeStrong #SantaFeShooting   #t…
998639276354138113	santafestrong;santafehighschool	comedy comedyshow ComedyBigLeague TrumpColluded TrumpCollusion TrumpCommittedTreason Trumpetboy FBResistance FBRParty NationalSchoolWalkout NRAIsATerroristOrganization ComplicitGOP MondayMotivation TrumpResign SantaFeStrong SantaFeShooting trumpregrets  LIFE	AGAINST	2018-05-21 14:58:51	#comedy #comedyshow #ComedyBigLeague #TrumpColluded #TrumpCollusion #TrumpCommittedTreason #Trumpetboy #FBResistance #FBRParty #NationalSchoolWalkout #NRAIsATerroristOrganization #ComplicitGOP #MondayMotivation #TrumpResign #SantaFeStrong #SantaFeShooting   #trumpregrets: LIFE
998637065037402112	santafestrong;santafehighschool	SantaFeHighSchool DoSomething 0	AGAINST	2018-05-21 14:50:04	#SantaFeHighSchool  #DoSomething  #GunControlNowpic.twitter.com/M2Jtp7c8l0
998616021694144512	santafestrong;santafehighschool	The latest News and Politics  climatechange santafehighschool	FAVOR	2018-05-21 13:26:27	The latest News and Politics! https://paper.li/libdemwasjailed/1374945988?edition_id=160a6e90-5d1c-11e8-9031-0cc47a0d15fd … #climatechange #santafehighschool
998615589068443648	santafestrong;santafehighschool	The latest Latino Education Magazine  santafeshooting	AGAINST	2018-05-21 13:24:44	The latest Latino Education Magazine! https://paper.li/LatinoEdmag/1380659082?edition_id=3a945860-5cfa-11e8-8cc9-0cc47a0d164b … #santafeshooting
